11671	3
0.0260787	0.894957	0
0.0261531	0.944727	0
0.0259957	0.864998	0
0.0259853	0.845	0
0.0259823	0.825001	0
0.0259811	0.805	0
0.0259804	0.785	0
0.0259802	0.765	0
0.0259801	0.745	0
0.02598	0.725	0
0.02598	0.705	0
0.02598	0.685	0
0.02598	0.665	0
0.02598	0.645	0
0.02598	0.625	0
0.02598	0.605	0
0.02598	0.585	0
0.02598	0.565	0
0.02598	0.545	0
0.02598	0.525	0
0.02598	0.505	0
0.02598	0.485	0
0.02598	0.465	0
0.02598	0.445	0
0.02598	0.425	0
0.02598	0.405	0
0.02598	0.385	0
0.02598	0.365	0
0.02598	0.345	0
0.02598	0.325	0
0.02598	0.305	0
0.02598	0.285	0
0.02598	0.265	0
0.02598	0.245	0
0.0259799	0.225	0
0.0259799	0.205	0
0.0259805	0.185	0
0.0259828	0.164998	0
0.0259875	0.144997	0
0.025988	0.125007	0
0.0259498	0.105073	0
0.0258092	0.0852339	0
0.0256855	0.0652162	0
0.0463252	0.026363	0
0.0260148	0.0441654	0
0.0263769	0.97345	0
0.0269138	0.955724	0
0.0366479	0.028639	0
0.963527	0.971852	0
0.976035	0.0352247	0
0.335	0.02598	0
0.97383	0.0554689	0
0.615	0.02598	0
0.595	0.02598	0
0.535	0.02598	0
0.495	0.02598	0
0.145004	0.0259752	0
0.175	0.0259794	0
0.395	0.02598	0
0.285	0.02598	0
0.325	0.02598	0
0.355	0.02598	0
0.375	0.02598	0
0.415	0.02598	0
0.435	0.02598	0
0.455	0.02598	0
0.475	0.02598	0
0.515	0.02598	0
0.555	0.02598	0
0.575	0.02598	0
0.635	0.02598	0
0.655	0.02598	0
0.675	0.02598	0
0.695	0.02598	0
0.715	0.02598	0
0.735	0.02598	0
0.755	0.02598	0
0.775	0.02598	0
0.795	0.0259801	0
0.814999	0.0259796	0
0.834997	0.025977	0
0.854989	0.0259643	0
0.87498	0.0259419	0
0.894953	0.0259025	0
0.914833	0.025756	0
0.934487	0.025295	0
0.954128	0.0252093	0
0.973579	0.0266141	0
0.0752592	0.0258008	0
0.973972	0.105073	0
0.0260147	0.874992	0
0.974002	0.125012	0
0.974019	0.145005	0
0.974019	0.165002	0
0.974019	0.185	0
0.974019	0.205	0
0.97402	0.225	0
0.97402	0.245	0
0.97402	0.265	0
0.97402	0.285	0
0.97402	0.305	0
0.97402	0.325	0
0.97402	0.345	0
0.97402	0.365	0
0.97402	0.385	0
0.97402	0.405	0
0.97402	0.425	0
0.97402	0.445	0
0.97402	0.465	0
0.97402	0.485	0
0.97402	0.505	0
0.97402	0.525	0
0.97402	0.545	0
0.97402	0.565	0
0.97402	0.585	0
0.97402	0.605	0
0.97402	0.625	0
0.97402	0.645	0
0.97402	0.665	0
0.97402	0.685	0
0.97402	0.705	0
0.97402	0.725	0
0.97402	0.745	0
0.97402	0.765	0
0.974021	0.784999	0
0.974023	0.804998	0
0.974028	0.824994	0
0.974037	0.844986	0
0.974051	0.864968	0
0.974074	0.884934	0
0.974105	0.904903	0
0.974076	0.924989	0
0.973939	0.945471	0
0.874981	0.974043	0
0.894971	0.974101	0
0.854997	0.974022	0
0.835	0.97402	0
0.815	0.97402	0
0.795	0.97402	0
0.775	0.97402	0
0.755	0.97402	0
0.735	0.97402	0
0.715	0.97402	0
0.695	0.97402	0
0.675	0.97402	0
0.655	0.97402	0
0.635	0.97402	0
0.615	0.97402	0
0.595	0.97402	0
0.575	0.97402	0
0.555	0.97402	0
0.535	0.97402	0
0.515	0.97402	0
0.495	0.97402	0
0.475	0.97402	0
0.455	0.97402	0
0.435	0.97402	0
0.415	0.97402	0
0.395	0.97402	0
0.375	0.97402	0
0.355	0.97402	0
0.335	0.97402	0
0.315	0.97402	0
0.295	0.97402	0
0.275	0.97402	0
0.255	0.97402	0
0.235	0.97402	0
0.215	0.97402	0
0.195	0.97402	0
0.174999	0.974019	0
0.154998	0.974018	0
0.134994	0.974011	0
0.114994	0.974004	0
0.0950322	0.974034	0
0.075196	0.974201	0
0.0555982	0.97454	0
0.105022	0.025996	0
0.0360777	0.974211	0
0.0261097	0.904913	0
0.0259887	0.854999	0
0.0259836	0.835001	0
0.0259817	0.815001	0
0.0259806	0.795	0
0.0259802	0.775	0
0.0259801	0.755	0
0.02598	0.735	0
0.02598	0.715	0
0.02598	0.695	0
0.02598	0.675	0
0.02598	0.655	0
0.02598	0.635	0
0.02598	0.615	0
0.02598	0.595	0
0.02598	0.575	0
0.02598	0.555	0
0.02598	0.535	0
0.02598	0.515	0
0.02598	0.495	0
0.02598	0.475	0
0.02598	0.455	0
0.02598	0.435	0
0.02598	0.415	0
0.02598	0.395	0
0.02598	0.375	0
0.02598	0.355	0
0.02598	0.335	0
0.02598	0.315	0
0.02598	0.295	0
0.02598	0.275	0
0.02598	0.255	0
0.0259799	0.235	0
0.0259799	0.215	0
0.0259801	0.195	0
0.0259812	0.174999	0
0.0259846	0.154998	0
0.0259891	0.134999	0
0.0259784	0.115026	0
0.0258976	0.0951405	0
0.025712	0.0752912	0
0.0258121	0.0549291	0
0.115008	0.0259881	0
0.0950472	0.0259835	0
0.0851196	0.0259238	0
0.28	0.03464	0
0.66	0.03464	0
0.18	0.0346395	0
0.0655193	0.0256269	0
0.140009	0.0346301	0
0.32	0.03464	0
0.51	0.03464	0
0.35	0.03464	0
0.0341447	0.0705453	0
0.24	0.0346398	0
0.39	0.03464	0
0.939152	0.0333999	0
0.55	0.03464	0
0.160002	0.0346368	0
0.31	0.03464	0
0.034951	0.0394473	0
0.150005	0.0346334	0
0.3	0.03464	0
0.42	0.03464	0
0.37	0.03464	0
0.29	0.03464	0
0.46	0.96536	0
0.62	0.03464	0
0.58	0.03464	0
0.41	0.03464	0
0.03464	0.42	0
0.965217	0.95044	0
0.03464	0.61	0
0.034472	0.0501462	0
0.5	0.03464	0
0.54	0.03464	0
0.49	0.03464	0
0.57	0.03464	0
0.6	0.03464	0
0.53	0.03464	0
0.59	0.03464	0
0.965319	0.120029	0
0.64	0.03464	0
0.0346736	0.869992	0
0.0341424	0.0604943	0
0.68	0.03464	0
0.7	0.03464	0
0.72	0.03464	0
0.74	0.03464	0
0.76	0.03464	0
0.78	0.0346401	0
0.8	0.0346401	0
0.819998	0.0346393	0
0.839993	0.0346338	0
0.859977	0.0346078	0
0.879963	0.0345639	0
0.899931	0.034507	0
0.919736	0.0342555	0
0.929526	0.0339488	0
0.965277	0.110065	0
0.47	0.03464	0
0.958424	0.0336259	0
0.65	0.03464	0
0.0347119	0.879981	0
0.61	0.03464	0
0.965359	0.21	0
0.23	0.0346398	0
0.77	0.96536	0
0.967666	0.0347115	0
0.965357	0.140015	0
0.965359	0.160004	0
0.965358	0.180001	0
0.965359	0.2	0
0.96536	0.23	0
0.96536	0.25	0
0.96536	0.27	0
0.96536	0.29	0
0.96536	0.31	0
0.96536	0.33	0
0.96536	0.35	0
0.96536	0.37	0
0.96536	0.39	0
0.96536	0.41	0
0.96536	0.43	0
0.96536	0.45	0
0.96536	0.47	0
0.96536	0.49	0
0.96536	0.51	0
0.96536	0.53	0
0.96536	0.55	0
0.96536	0.57	0
0.96536	0.59	0
0.96536	0.61	0
0.96536	0.63	0
0.96536	0.65	0
0.96536	0.67	0
0.96536	0.69	0
0.96536	0.71	0
0.96536	0.73	0
0.96536	0.75	0
0.96536	0.77	0
0.965361	0.789999	0
0.965365	0.809995	0
0.965376	0.829986	0
0.965391	0.849971	0
0.965415	0.869931	0
0.96545	0.889866	0
0.965503	0.909804	0
0.21	0.0346397	0
0.965316	0.940093	0
0.965246	0.100132	0
0.130012	0.0346317	0
0.0347677	0.88996	0
0.829999	0.96536	0
0.879956	0.96541	0
0.849998	0.965361	0
0.63	0.03464	0
0.034645	0.830001	0
0.88993	0.96547	0
0.839999	0.96536	0
0.859993	0.965363	0
0.81	0.96536	0
0.79	0.96536	0
0.78	0.96536	0
0.965433	0.929905	0
0.75	0.96536	0
0.73	0.96536	0
0.71	0.96536	0
0.69	0.96536	0
0.67	0.96536	0
0.65	0.96536	0
0.63	0.96536	0
0.61	0.96536	0
0.59	0.96536	0
0.57	0.96536	0
0.55	0.96536	0
0.53	0.96536	0
0.51	0.96536	0
0.49	0.96536	0
0.47	0.96536	0
0.38	0.03464	0
0.44	0.96536	0
0.42	0.96536	0
0.4	0.96536	0
0.38	0.96536	0
0.36	0.96536	0
0.34	0.96536	0
0.32	0.96536	0
0.3	0.96536	0
0.28	0.96536	0
0.26	0.96536	0
0.24	0.96536	0
0.22	0.96536	0
0.2	0.96536	0
0.179999	0.965359	0
0.159997	0.965358	0
0.13999	0.965349	0
0.119979	0.965331	0
0.0999935	0.965338	0
0.0801218	0.965494	0
0.17	0.0346388	0
0.034887	0.909825	0
0.48	0.03464	0
0.03479	0.939103	0
0.0346469	0.840001	0
0.0348367	0.899914	0
0.0346507	0.849999	0
0.0605833	0.965955	0
0.0346422	0.810001	0
0.0346408	0.79	0
0.0346404	0.77	0
0.0346401	0.75	0
0.03464	0.73	0
0.03464	0.71	0
0.03464	0.69	0
0.03464	0.67	0
0.03464	0.65	0
0.03464	0.63	0
0.03464	0.62	0
0.46	0.03464	0
0.03464	0.59	0
0.03464	0.57	0
0.03464	0.55	0
0.03464	0.53	0
0.03464	0.51	0
0.03464	0.49	0
0.03464	0.47	0
0.03464	0.45	0
0.03464	0.43	0
0.44	0.03464	0
0.03464	0.4	0
0.03464	0.38	0
0.03464	0.36	0
0.03464	0.34	0
0.03464	0.32	0
0.03464	0.3	0
0.03464	0.28	0
0.03464	0.26	0
0.0346399	0.24	0
0.0346398	0.22	0
0.0346399	0.2	0
0.0346412	0.179999	0
0.0346462	0.159996	0
0.0346554	0.139993	0
0.034657	0.120005	0
0.0345922	0.100114	0
0.034333	0.0804077	0
0.0414726	0.96618	0
0.45	0.03464	0
0.0521415	0.0330382	0
0.0321863	0.965407	0
0.909977	0.96553	0
0.22	0.0346397	0
0.965105	0.961108	0
0.34	0.03464	0
0.965276	0.0902855	0
0.899916	0.965545	0
0.948813	0.0331149	0
0.0703492	0.0343073	0
0.849987	0.0346245	0
0.0607227	0.0340367	0
0.36	0.03464	0
0.96493	0.0517847	0
0.26	0.0346399	0
0.25	0.0346399	0
0.2	0.0346398	0
0.81	0.03464	0
0.43	0.03464	0
0.75	0.03464	0
0.4	0.03464	0
0.56	0.03464	0
0.52	0.03464	0
0.03464	0.6	0
0.71	0.03464	0
0.67	0.03464	0
0.69	0.03464	0
0.73	0.03464	0
0.77	0.03464	0
0.79	0.0346401	0
0.829997	0.0346378	0
0.869972	0.0345893	0
0.889954	0.0345407	0
0.90986	0.0344203	0
0.965605	0.0710494	0
0.965358	0.170002	0
0.965345	0.130021	0
0.96536	0.150008	0
0.965358	0.19	0
0.965359	0.22	0
0.96536	0.24	0
0.96536	0.26	0
0.96536	0.28	0
0.96536	0.3	0
0.96536	0.32	0
0.96536	0.34	0
0.96536	0.36	0
0.96536	0.38	0
0.96536	0.4	0
0.96536	0.42	0
0.96536	0.44	0
0.96536	0.46	0
0.96536	0.48	0
0.96536	0.5	0
0.96536	0.52	0
0.96536	0.54	0
0.96536	0.56	0
0.96536	0.58	0
0.96536	0.6	0
0.96536	0.62	0
0.96536	0.64	0
0.96536	0.66	0
0.96536	0.68	0
0.96536	0.7	0
0.96536	0.72	0
0.96536	0.74	0
0.96536	0.76	0
0.965361	0.779999	0
0.965363	0.799998	0
0.965369	0.819992	0
0.965381	0.839983	0
0.9654	0.85996	0
0.965425	0.879911	0
0.96548	0.899818	0
0.930366	0.965028	0
0.27	0.03464	0
0.869978	0.965376	0
0.965501	0.919812	0
0.819999	0.96536	0
0.8	0.96536	0
0.76	0.96536	0
0.74	0.96536	0
0.72	0.96536	0
0.7	0.96536	0
0.68	0.96536	0
0.66	0.96536	0
0.64	0.96536	0
0.62	0.96536	0
0.6	0.96536	0
0.58	0.96536	0
0.56	0.96536	0
0.54	0.96536	0
0.52	0.96536	0
0.5	0.96536	0
0.48	0.96536	0
0.45	0.96536	0
0.43	0.96536	0
0.41	0.96536	0
0.39	0.96536	0
0.37	0.96536	0
0.35	0.96536	0
0.33	0.96536	0
0.31	0.96536	0
0.29	0.96536	0
0.27	0.96536	0
0.25	0.96536	0
0.23	0.96536	0
0.21	0.96536	0
0.19	0.96536	0
0.169999	0.965359	0
0.149995	0.965355	0
0.129986	0.965342	0
0.109981	0.965327	0
0.0900364	0.965387	0
0.0702935	0.96568	0
0.94842	0.967644	0
0.100032	0.0346858	0
0.33	0.03464	0
0.0346573	0.859997	0
0.956211	0.964624	0
0.0348996	0.929466	0
0.0510245	0.966288	0
0.0346435	0.820001	0
0.0346413	0.800001	0
0.0346405	0.78	0
0.0346402	0.76	0
0.0346401	0.74	0
0.03464	0.72	0
0.03464	0.7	0
0.03464	0.68	0
0.03464	0.66	0
0.03464	0.64	0
0.03464	0.58	0
0.03464	0.56	0
0.03464	0.54	0
0.03464	0.52	0
0.03464	0.5	0
0.03464	0.48	0
0.03464	0.46	0
0.03464	0.44	0
0.03464	0.41	0
0.03464	0.39	0
0.03464	0.37	0
0.03464	0.35	0
0.03464	0.33	0
0.03464	0.31	0
0.03464	0.29	0
0.03464	0.27	0
0.03464	0.25	0
0.0346399	0.23	0
0.0346398	0.21	0
0.0346402	0.19	0
0.0346427	0.169998	0
0.0346497	0.149995	0
0.0346585	0.129995	0
0.0346406	0.110039	0
0.0344948	0.0902354	0
0.120012	0.0346423	0
0.0347198	0.948592	0
0.0348955	0.919682	0
0.940057	0.965775	0
0.920152	0.965314	0
0.962446	0.0424618	0
0.0441532	0.036217	0
0.965601	0.0614352	0
0.965407	0.0806178	0
0.0801767	0.0345345	0
0.0432313	0.0951447	0
0.864956	0.0432364	0
0.0849986	0.956751	0
0.585	0.0433	0
0.0433	0.595	0
0.625	0.0433	0
0.9567	0.435	0
0.0433048	0.815002	0
0.824998	0.9567	0
0.19	0.0346398	0
0.475	0.9567	0
0.435	0.0433	0
0.375	0.0433	0
0.864985	0.956706	0
0.824996	0.0432988	0
0.9567	0.405	0
0.155005	0.0432931	0
0.305	0.0433	0
0.685	0.0433	0
0.395	0.0433	0
0.037084	0.957809	0
0.9567	0.235	0
0.0653024	0.957216	0
0.0433	0.715	0
0.844986	0.0432874	0
0.043494	0.0460173	0
0.505	0.0433	0
0.545	0.0433	0
0.0433	0.695	0
0.645	0.0433	0
0.495	0.0433	0
0.0433	0.605	0
0.575	0.0433	0
0.535	0.0433	0
0.525	0.0433	0
0.345	0.0433	0
0.956699	0.145021	0
0.665	0.0433	0
0.884947	0.0431631	0
0.0433	0.465	0
0.914837	0.0429673	0
0.715	0.0433	0
0.795	0.0433003	0
0.755	0.0433	0
0.785	0.0433002	0
0.775	0.0433001	0
0.814999	0.0433001	0
0.425	0.0433	0
0.854973	0.0432685	0
0.9567	0.365	0
0.255	0.0432998	0
0.874947	0.0431972	0
0.735	0.0433	0
0.95661	0.115069	0
0.04337	0.874979	0
0.415	0.0433	0
0.235	0.0432996	0
0.245	0.0432997	0
0.745	0.9567	0
0.904918	0.0430837	0
0.956698	0.214999	0
0.956696	0.175003	0
0.956699	0.225	0
0.956692	0.135037	0
0.755	0.9567	0
0.956697	0.195	0
0.956696	0.185001	0
0.9567	0.255	0
0.9567	0.275	0
0.9567	0.295	0
0.9567	0.315	0
0.9567	0.335	0
0.9567	0.355	0
0.565	0.0433	0
0.9567	0.385	0
0.9567	0.395	0
0.9567	0.425	0
0.9567	0.455	0
0.9567	0.475	0
0.9567	0.495	0
0.9567	0.515	0
0.9567	0.535	0
0.9567	0.555	0
0.9567	0.575	0
0.9567	0.595	0
0.9567	0.615	0
0.9567	0.635	0
0.9567	0.655	0
0.9567	0.675	0
0.9567	0.695	0
0.9567	0.715	0
0.9567	0.735	0
0.9567	0.755	0
0.956701	0.774999	0
0.956703	0.794997	0
0.95671	0.81499	0
0.956731	0.834971	0
0.956756	0.854942	0
0.95679	0.874857	0
0.555	0.0433	0
0.805	0.0433003	0
0.795	0.9567	0
0.956519	0.105102	0
0.13502	0.043281	0
0.725	0.0433	0
0.0434376	0.884961	0
0.805	0.956699	0
0.956843	0.894719	0
0.95691	0.924588	0
0.745	0.0433	0
0.0433	0.575	0
0.765	0.0433	0
0.765	0.9567	0
0.814999	0.9567	0
0.435	0.9567	0
0.725	0.9567	0
0.735	0.9567	0
0.215	0.0432994	0
0.705	0.9567	0
0.685	0.9567	0
0.665	0.9567	0
0.645	0.9567	0
0.625	0.9567	0
0.605	0.9567	0
0.585	0.9567	0
0.565	0.9567	0
0.545	0.9567	0
0.515	0.9567	0
0.495	0.9567	0
0.385	0.0433	0
0.445	0.9567	0
0.485	0.9567	0
0.415	0.9567	0
0.395	0.9567	0
0.375	0.9567	0
0.355	0.9567	0
0.335	0.9567	0
0.315	0.9567	0
0.295	0.9567	0
0.275	0.9567	0
0.255	0.9567	0
0.235	0.9567	0
0.215	0.9567	0
0.195	0.956699	0
0.174998	0.956699	0
0.154994	0.956696	0
0.134979	0.956679	0
0.114951	0.956643	0
0.0949557	0.956659	0
0.956697	0.165005	0
0.675	0.0433	0
0.705	0.0433	0
0.325	0.0433	0
0.475	0.0433	0
0.110018	0.0346658	0
0.0651782	0.0426006	0
0.874961	0.956729	0
0.0435508	0.894926	0
0.365	0.0433	0
0.0433147	0.845001	0
0.0433068	0.825002	0
0.0751064	0.956948	0
0.0465665	0.958434	0
0.0433018	0.795001	0
0.0433007	0.775	0
0.0433003	0.755	0
0.525	0.9567	0
0.0433	0.725	0
0.0433001	0.735	0
0.0433	0.705	0
0.0433193	0.854998	0
0.0433	0.675	0
0.0433	0.655	0
0.0433	0.625	0
0.465	0.0433	0
0.0436815	0.90485	0
0.0433	0.415	0
0.0433	0.585	0
0.0433	0.635	0
0.0433	0.555	0
0.0433	0.535	0
0.0433	0.515	0
0.0433	0.495	0
0.0433	0.475	0
0.515	0.0433	0
0.0433	0.435	0
0.0433	0.445	0
0.0433	0.395	0
0.0433	0.375	0
0.0433	0.355	0
0.0433	0.335	0
0.0433	0.315	0
0.0433	0.295	0
0.0433	0.275	0
0.0433	0.255	0
0.0432998	0.235	0
0.0432996	0.215	0
0.0432999	0.195	0
0.0433027	0.174998	0
0.0433132	0.154993	0
0.0433299	0.134985	0
0.043331	0.114995	0
0.0433057	0.105039	0
0.455	0.9567	0
0.943706	0.040979	0
0.335	0.0433	0
0.0427533	0.0756423	0
0.0433	0.425	0
0.95317	0.0408537	0
0.0433	0.615	0
0.0433104	0.835002	0
0.485	0.0433	0
0.174999	0.0432991	0
0.465	0.9567	0
0.225	0.0432995	0
0.88491	0.956799	0
0.635	0.0433	0
0.956487	0.944814	0
0.956441	0.0951996	0
0.956698	0.204999	0
0.956935	0.914602	0
0.655	0.0433	0
0.934411	0.0421855	0
0.145012	0.0432862	0
0.0538861	0.0423261	0
0.090073	0.0346602	0
0.10503	0.043369	0
0.0430585	0.0853417	0
0.184999	0.0432995	0
0.957207	0.0578915	0
0.9567	0.305	0
0.834993	0.0432955	0
0.285	0.0433	0
0.405	0.0433	0
0.695	0.0433	0
0.904758	0.957104	0
0.0425736	0.0560889	0
0.9567	0.245	0
0.595	0.0433	0
0.0424038	0.0659728	0
0.0438066	0.934209	0
0.265	0.0432999	0
0.894943	0.0431306	0
0.924672	0.0426849	0
0.615	0.0433	0
0.9567	0.725	0
0.295	0.0433	0
0.956369	0.954844	0
0.315	0.0433	0
0.956665	0.125055	0
0.0433	0.685	0
0.956699	0.155011	0
0.9567	0.265	0
0.9567	0.285	0
0.9567	0.325	0
0.9567	0.345	0
0.9567	0.375	0
0.9567	0.485	0
0.9567	0.415	0
0.956789	0.0761213	0
0.9567	0.445	0
0.9567	0.465	0
0.9567	0.505	0
0.9567	0.525	0
0.9567	0.545	0
0.9567	0.565	0
0.9567	0.585	0
0.9567	0.605	0
0.9567	0.625	0
0.9567	0.645	0
0.9567	0.665	0
0.9567	0.685	0
0.9567	0.705	0
0.9567	0.745	0
0.9567	0.765	0
0.956701	0.784998	0
0.956706	0.804995	0
0.956719	0.824981	0
0.956741	0.844962	0
0.956771	0.864909	0
0.956802	0.884814	0
0.785	0.9567	0
0.275	0.0433	0
0.956893	0.904648	0
0.165001	0.043297	0
0.956192	0.0491985	0
0.844997	0.956701	0
0.355	0.0433	0
0.834998	0.956701	0
0.956745	0.934683	0
0.715	0.9567	0
0.695	0.9567	0
0.675	0.9567	0
0.655	0.9567	0
0.635	0.9567	0
0.615	0.9567	0
0.595	0.9567	0
0.575	0.9567	0
0.555	0.9567	0
0.535	0.9567	0
0.925279	0.956423	0
0.505	0.9567	0
0.055768	0.957709	0
0.0433338	0.864992	0
0.445	0.0433	0
0.405	0.9567	0
0.425	0.9567	0
0.385	0.9567	0
0.365	0.9567	0
0.345	0.9567	0
0.325	0.9567	0
0.305	0.9567	0
0.285	0.9567	0
0.265	0.9567	0
0.245	0.9567	0
0.225	0.9567	0
0.205	0.9567	0
0.184999	0.956699	0
0.164997	0.956698	0
0.14499	0.956691	0
0.124969	0.956664	0
0.104945	0.956635	0
0.947487	0.959134	0
0.936953	0.955194	0
0.0433029	0.805001	0
0.0433011	0.785	0
0.0433005	0.765	0
0.0433001	0.745	0
0.0433	0.645	0
0.0433	0.665	0
0.0433	0.405	0
0.0433	0.525	0
0.0433	0.565	0
0.0433	0.545	0
0.0433	0.505	0
0.0433	0.485	0
0.0433	0.455	0
0.0433	0.385	0
0.0433	0.365	0
0.0433	0.345	0
0.0433	0.325	0
0.0433	0.305	0
0.0433	0.285	0
0.0433	0.265	0
0.0432999	0.245	0
0.0432997	0.225	0
0.0432996	0.205	0
0.0433006	0.184999	0
0.0433061	0.164996	0
0.0433201	0.14499	0
0.0433363	0.124985	0
0.125026	0.0432859	0
0.0433866	0.943388	0
0.205	0.0432994	0
0.455	0.0433	0
0.0437402	0.914699	0
0.11503	0.0433127	0
0.0752135	0.0430676	0
0.914842	0.957028	0
0.605	0.0433	0
0.775	0.9567	0
0.854993	0.956702	0
0.957235	0.0669067	0
0.956483	0.0855281	0
0.894832	0.956938	0
0.0950368	0.0434205	0
0.24	0.0519594	0
0.94804	0.26	0
0.36	0.05196	0
0.94804	0.29	0
0.94804	0.72	0
0.94804	0.38	0
0.948174	0.879718	0
0.36	0.94804	0
0.194999	0.0432995	0
0.32	0.05196	0
0.38	0.05196	0
0.31	0.05196	0
0.94804	0.46	0
0.829993	0.051958	0
0.948076	0.829962	0
0.94804	0.35	0
0.05196	0.28	0
0.948033	0.180003	0
0.74	0.94804	0
0.94804	0.34	0
0.69	0.05196	0
0.0519625	0.790001	0
0.0520258	0.869981	0
0.5	0.94804	0
0.05196	0.66	0
0.129956	0.948	0
0.909961	0.0516669	0
0.8	0.0519606	0
0.05196	0.29	0
0.05196	0.56	0
0.0506264	0.949727	0
0.869923	0.0518386	0
0.35	0.05196	0
0.59	0.94804	0
0.05196	0.6	0
0.58	0.05196	0
0.54	0.05196	0
0.53	0.05196	0
0.61	0.94804	0
0.42	0.05196	0
0.0520223	0.11996	0
0.94804	0.55	0
0.0519665	0.810003	0
0.169997	0.948038	0
0.947975	0.120116	0
0.42	0.94804	0
0.0519606	0.76	0
0.948158	0.86981	0
0.78	0.0519602	0
0.79	0.0519604	0
0.819998	0.0519605	0
0.859945	0.0518966	0
0.72	0.05196	0
0.94804	0.42	0
0.0798742	0.948151	0
0.109894	0.947933	0
0.05196	0.62	0
0.05196	0.34	0
0.4	0.05196	0
0.5	0.05196	0
0.94804	0.7	0
0.05196	0.69	0
0.948036	0.140058	0
0.41	0.05196	0
0.809999	0.0519608	0
0.75	0.94804	0
0.0519818	0.840005	0
0.0519865	0.850002	0
0.94825	0.899471	0
0.94804	0.28	0
0.948035	0.160014	0
0.05196	0.32	0
0.94804	0.31	0
0.94804	0.37	0
0.0515799	0.0803818	0
0.94804	0.33	0
0.57	0.05196	0
0.94804	0.48	0
0.51	0.94804	0
0.94804	0.51	0
0.0518599	0.0901049	0
0.94804	0.45	0
0.94802	0.130098	0
0.94804	0.75	0
0.94804	0.5	0
0.94804	0.47	0
0.94804	0.53	0
0.94804	0.54	0
0.929693	0.0510017	0
0.94804	0.57	0
0.94804	0.59	0
0.849992	0.948045	0
0.94804	0.62	0
0.0520181	0.129967	0
0.94804	0.64	0
0.94804	0.66	0
0.94804	0.69	0
0.55	0.94804	0
0.94804	0.71	0
0.94804	0.769999	0
0.948043	0.789997	0
0.948052	0.809986	0
0.94806	0.819979	0
0.948115	0.849916	0
0.948138	0.859873	0
0.947856	0.110142	0
0.051961	0.77	0
0.0607213	0.0505881	0
0.94804	0.25	0
0.0520855	0.879954	0
0.8	0.948039	0
0.76	0.0519601	0
0.94804	0.68	0
0.160002	0.051954	0
0.67	0.05196	0
0.76	0.94804	0
0.94804	0.41	0
0.94833	0.929191	0
0.948037	0.150027	0
0.179998	0.948039	0
0.65	0.05196	0
0.94804	0.63	0
0.947661	0.100145	0
0.94804	0.32	0
0.0599917	0.948803	0
0.7	0.94804	0
0.68	0.94804	0
0.66	0.94804	0
0.64	0.94804	0
0.62	0.94804	0
0.6	0.94804	0
0.57	0.94804	0
0.56	0.94804	0
0.63	0.05196	0
0.948186	0.889635	0
0.71	0.94804	0
0.44	0.94804	0
0.43	0.94804	0
0.48	0.94804	0
0.4	0.94804	0
0.189999	0.948039	0
0.38	0.94804	0
0.37	0.94804	0
0.0519984	0.859996	0
0.34	0.94804	0
0.32	0.94804	0
0.3	0.94804	0
0.28	0.94804	0
0.26	0.94804	0
0.24	0.94804	0
0.199999	0.948039	0
0.21	0.94804	0
0.149988	0.948033	0
0.139978	0.948023	0
0.119933	0.947969	0
0.948033	0.170007	0
0.68	0.05196	0
0.71	0.05196	0
0.7	0.05196	0
0.89995	0.0516802	0
0.48	0.05196	0
0.05196	0.39	0
0.0851002	0.0433633	0
0.0519693	0.820003	0
0.85999	0.948044	0
0.0522163	0.889925	0
0.39	0.94804	0
0.37	0.05196	0
0.05196	0.63	0
0.0699523	0.948515	0
0.849971	0.0519346	0
0.0519601	0.74	0
0.0519637	0.800001	0
0.0519617	0.780001	0
0.53	0.94804	0
0.05196	0.72	0
0.0519601	0.73	0
0.05196	0.41	0
0.948035	0.199999	0
0.05196	0.4	0
0.05196	0.67	0
0.22	0.94804	0
0.74	0.05196	0
0.0524444	0.899878	0
0.05196	0.57	0
0.05196	0.48	0
0.05196	0.64	0
0.05196	0.52	0
0.05196	0.46	0
0.05196	0.5	0
0.043696	0.924456	0
0.05196	0.44	0
0.05196	0.49	0
0.05196	0.53	0
0.05196	0.37	0
0.05196	0.35	0
0.05196	0.68	0
0.05196	0.33	0
0.05196	0.54	0
0.05196	0.3	0
0.179998	0.0519591	0
0.05196	0.26	0
0.0519598	0.24	0
0.0519594	0.22	0
0.0519593	0.2	0
0.0519617	0.179999	0
0.0519739	0.159993	0
0.0520004	0.139979	0
0.41	0.94804	0
0.34	0.05196	0
0.45	0.94804	0
0.05196	0.61	0
0.94804	0.61	0
0.0519746	0.830005	0
0.05197	0.0999941	0
0.94804	0.24	0
0.49	0.05196	0
0.05196	0.47	0
0.47	0.05196	0
0.52	0.94804	0
0.869978	0.948048	0
0.46	0.94804	0
0.0898458	0.947971	0
0.879944	0.948085	0
0.94804	0.44	0
0.39	0.05196	0
0.64	0.05196	0
0.72	0.94804	0
0.94804	0.74	0
0.889922	0.0517082	0
0.73	0.94804	0
0.77	0.0519601	0
0.75	0.05196	0
0.73	0.05196	0
0.94842	0.919226	0
0.66	0.05196	0
0.94804	0.36	0
0.0511626	0.05214	0
0.22	0.0519588	0
0.94928	0.0629322	0
0.948302	0.0472185	0
0.189998	0.051959	0
0.94804	0.67	0
0.110072	0.051999	0
0.839987	0.0519523	0
0.29	0.05196	0
